B2_armB_a1.30_x04_r18,300.3
B2_armB_a1.30_x10_r18,299.5
B2_armB_a1.30_x16_r18,293.5
B2_armB_a1.30_x22_r18,291.8
B2_armB_a1.30_x28_r18,291.0
B2_armB_a0.60_x04_r19,336.1
B2_armB_a0.60_x10_r19,339.8
B2_armB_a0.60_x16_r19,343.0
B2_armB_a0.60_x22_r19,336.7
B2_armB_a0.60_x28_r19,336.5
B2_armB_a0.90_x04_r19,334.3
B2_armB_a0.90_x10_r19,313.7
B2_armB_a0.90_x16_r19,312.7
B2_armB_a0.90_x22_r19,313.1
B2_armB_a0.90_x28_r19,302.3
B2_armB_a1.30_x04_r19,300.0
B2_armB_a1.30_x10_r19,300.1
B2_armB_a1.30_x16_r19,297.3
B2_armB_a1.30_x22_r19,296.4
B2_armB_a1.30_x28_r19,297.6
B3_armA_a0.30_x08_r00_rho1,387.8
B3_armA_a0.30_x12_r00_rho1,404.0
B3_armA_a0.30_x04_r00_rho1,420.8
B3_armA_a0.30_x16_r00_rho1,399.5
B3_armA_a0.30_x20_r00_rho1,400.0
B3_armA_a0.30_x24_r00_rho1,400.4
B3_armA_a0.30_x04_r01_rho1,407.6
B3_armA_a0.30_x08_r01_rho1,407.8
B3_armA_a0.30_x12_r01_rho1,408.4
B3_armA_a0.30_x16_r01_rho1,402.7
B3_armA_a0.30_x20_r01_rho1,403.7
B3_armA_a0.30_x24_r01_rho1,400.6
B3_armA_a0.30_x04_r02_rho1,390.9
B3_armA_a0.30_x08_r02_rho1,389.7
B3_armA_a0.30_x12_r02_rho1,394.1
B3_armA_a0.30_x16_r02_rho1,402.3
B3_armA_a0.30_x20_r02_rho1,401.6
B3_armA_a0.30_x24_r02_rho1,398.8
B3_armA_a0.30_x04_r03_rho1,382.6
B3_armA_a0.30_x08_r03_rho1,383.1
B3_armA_a0.30_x12_r03_rho1,383.9
B3_armA_a0.30_x16_r03_rho1,414.3
B3_armA_a0.30_x20_r03_rho1,414.7
B3_armA_a0.30_x24_r03_rho1,416.0
B3_armA_a0.30_x04_r04_rho1,401.9
B3_armA_a0.30_x08_r04_rho1,402.3
B3_armA_a0.30_x12_r04_rho1,400.9
B3_armA_a0.30_x16_r04_rho1,409.2
B3_armA_a0.30_x20_r04_rho1,409.4
B3_armA_a0.30_x24_r04_rho1,409.7
B3_armA_a0.30_x04_r05_rho1,390.3
B3_armA_a0.30_x08_r05_rho1,389.6
B3_armA_a0.30_x12_r05_rho1,388.8
B3_armA_a0.30_x16_r05_rho1,414.1
B3_armA_a0.30_x20_r05_rho1,414.3
B3_armA_a0.30_x24_r05_rho1,416.9
B3_armA_a0.30_x04_r06_rho1,407.6
B3_armA_a0.30_x08_r06_rho1,409.3
B3_armA_a0.30_x12_r06_rho1,407.6
B3_armA_a0.30_x16_r06_rho1,404.1
B3_armA_a0.30_x20_r06_rho1,402.2
B3_armA_a0.30_x24_r06_rho1,402.9
B3_armA_a0.30_x04_r07_rho1,398.8
B3_armA_a0.30_x08_r07_rho1,398.4
B3_armA_a0.30_x12_r07_rho1,397.8
B3_armA_a0.30_x16_r07_rho1,392.9
B3_armA_a0.30_x20_r07_rho1,392.7
B3_armA_a0.30_x24_r07_rho1,392.3
B3_armA_a0.30_x04_r08_rho1,399.1
B3_armA_a0.30_x08_r08_rho1,399.6
B3_armA_a0.30_x12_r08_rho1,400.0
B3_armA_a0.30_x16_r08_rho1,405.7
B3_armA_a0.30_x20_r08_rho1,405.7
B3_armA_a0.30_x24_r08_rho1,405.4
B3_armA_a0.30_x04_r09_rho1,395.2
B3_armA_a0.30_x08_r09_rho1,396.1
B3_armA_a0.30_x12_r09_rho1,394.8
B3_armA_a0.30_x16_r09_rho1,401.6
B3_armA_a0.30_x20_r09_rho1,399.6
B3_armA_a0.30_x24_r09_rho1,401.8
B3_armA_a0.30_x04_r10_rho1,396.3
B3_armA_a0.30_x08_r10_rho1,398.2
B3_armA_a0.30_x12_r10_rho1,396.7
B3_armA_a0.30_x16_r10_rho1,406.8
B3_armA_a0.30_x20_r10_rho1,407.8
B3_armA_a0.30_x24_r10_rho1,408.5
B3_armA_a0.30_x04_r11_rho1,410.8
B3_armA_a0.30_x08_r11_rho1,409.3
B3_armA_a0.30_x12_r11_rho1,408.1
B3_armA_a0.30_x16_r11_rho1,405.9
B3_armA_a0.30_x20_r11_rho1,405.5
B3_armA_a0.30_x24_r11_rho1,407.3
B3_armA_a0.30_x04_r12_rho1,406.4
B3_armA_a0.30_x08_r12_rho1,406.6
B3_armA_a0.30_x12_r12_rho1,405.7
B3_armA_a0.30_x16_r12_rho1,408.7
B3_armA_a0.30_x20_r12_rho1,409.9
B3_armA_a0.30_x24_r12_rho1,410.1
B3_armA_a0.30_x04_r13_rho1,399.1
B3_armA_a0.30_x08_r13_rho1,398.2
B3_armA_a0.30_x12_r13_rho1,398.2
B3_armA_a0.30_x16_r13_rho1,404.5
B3_armA_a0.30_x20_r13_rho1,403.2
B3_armA_a0.30_x24_r13_rho1,402.8
B3_armA_a0.30_x04_r14_rho1,412.4
B3_armA_a0.30_x08_r14_rho1,414.4
B3_armA_a0.30_x12_r14_rho1,413.8
B3_armA_a0.30_x16_r14_rho1,387.5
B3_armA_a0.30_x20_r14_rho1,386.9
B3_armA_a0.30_x24_r14_rho1,388.6
B3_armA_a0.30_x04_r15_rho1,402.0
B3_armA_a0.30_x08_r15_rho1,400.8
B3_armA_a0.30_x12_r15_rho1,400.9
B3_armA_a0.30_x16_r15_rho1,409.8
B3_armA_a0.30_x20_r15_rho1,410.4
B3_armA_a0.30_x24_r15_rho1,411.2
B4_armA_a0.20_x04_r00,455.9
B4_armA_a0.20_x08_r00,459.1
B4_armA_a0.20_x12_r00,459.7
B4_armA_a0.20_x16_r00,458.8
B4_armA_a0.20_x20_r00,456.9
B4_armA_a0.20_x24_r00,458.4
B4_armA_a1.00_x04_r00,322.0
B4_armA_a1.00_x08_r00,316.0
B4_armA_a1.00_x12_r00,309.0
B4_armA_a1.00_x16_r00,316.4
B4_armA_a1.00_x20_r00,317.8
B4_armA_a1.00_x24_r00,317.2
B4_armA_a0.20_x04_r01,429.9
B4_armA_a0.20_x08_r01,435.2
B4_armA_a0.20_x12_r01,440.6
B4_armA_a0.20_x16_r01,444.2
B4_armA_a0.20_x20_r01,445.4
B4_armA_a0.20_x24_r01,443.1
B4_armA_a1.00_x04_r01,313.7
B4_armA_a1.00_x08_r01,307.1
B4_armA_a1.00_x12_r01,302.5
B4_armA_a1.00_x16_r01,303.1
B4_armA_a1.00_x20_r01,302.8
B4_armA_a1.00_x24_r01,305.7
B4_armA_a0.20_x04_r02,444.9
B4_armA_a0.20_x08_r02,451.4
B4_armA_a0.20_x12_r02,457.1
B4_armA_a0.20_x16_r02,452.9
B4_armA_a0.20_x20_r02,451.9
B4_armA_a0.20_x24_r02,451.5
B4_armA_a1.00_x04_r02,321.3
B4_armA_a1.00_x08_r02,317.2
B4_armA_a1.00_x12_r02,311.6
B4_armA_a1.00_x16_r02,304.0
B4_armA_a1.00_x20_r02,302.7
B4_armA_a1.00_x24_r02,298.7
B4_armA_a0.20_x04_r03,419.6
B4_armA_a0.20_x08_r03,424.8
B4_armA_a0.20_x12_r03,433.2
B4_armA_a0.20_x16_r03,463.5
B4_armA_a0.20_x20_r03,463.6
B4_armA_a0.20_x24_r03,462.3
B4_armA_a1.00_x04_r03,318.8
B4_armA_a1.00_x08_r03,312.6
B4_armA_a1.00_x12_r03,309.6
B4_armA_a1.00_x16_r03,316.7
B4_armA_a1.00_x20_r03,316.3
B4_armA_a1.00_x24_r03,315.8
B4_armA_a0.20_x04_r04,435.1
B4_armA_a0.20_x08_r04,440.0
B4_armA_a0.20_x12_r04,444.0
B4_armA_a0.20_x16_r04,443.0
B4_armA_a0.20_x20_r04,442.8
B4_armA_a0.20_x24_r04,444.0
B4_armA_a1.00_x04_r04,313.5
B4_armA_a1.00_x08_r04,310.9
B4_armA_a1.00_x12_r04,304.9
B4_armA_a1.00_x16_r04,301.9
B4_armA_a1.00_x20_r04,300.8
B4_armA_a1.00_x24_r04,300.2
B4_armA_a0.20_x04_r05,436.5
B4_armA_a0.20_x08_r05,443.0
B4_armA_a0.20_x12_r05,450.6
B4_armA_a0.20_x16_r05,464.2
B4_armA_a0.20_x20_r05,463.6
B4_armA_a0.20_x24_r05,461.9
B4_armA_a1.00_x04_r05,321.0
B4_armA_a1.00_x08_r05,315.6
B4_armA_a1.00_x12_r05,309.0
B4_armA_a1.00_x16_r05,301.0
B4_armA_a1.00_x20_r05,299.6
B4_armA_a1.00_x24_r05,301.0
B4_armA_a0.20_x04_r06,420.2
B4_armA_a0.20_x08_r06,426.8
B4_armA_a0.20_x12_r06,433.5
B4_armA_a0.20_x16_r06,444.6
B4_armA_a0.20_x20_r06,443.5
B4_armA_a0.20_x24_r06,442.8
B4_armA_a1.00_x04_r06,321.2
B4_armA_a1.00_x08_r06,316.6
B4_armA_a1.00_x12_r06,312.1
B4_armA_a1.00_x16_r06,314.6
B4_armA_a1.00_x20_r06,314.8
B4_armA_a1.00_x24_r06,314.8
B4_armA_a0.20_x04_r07,454.4
B4_armA_a0.20_x08_r07,460.7
B4_armA_a0.20_x12_r07,466.8
B4_armA_a0.20_x16_r07,450.8
B4_armA_a0.20_x20_r07,450.4
B4_armA_a0.20_x24_r07,448.3
B4_armA_a1.00_x04_r07,311.5
B4_armA_a1.00_x08_r07,305.6
B4_armA_a1.00_x12_r07,298.6
B4_armA_a1.00_x16_r07,315.6
B4_armA_a1.00_x20_r07,316.2
B4_armA_a1.00_x24_r07,318.0
B4_armA_a0.20_x04_r08,438.2
B4_armA_a0.20_x08_r08,443.3
B4_armA_a0.20_x12_r08,448.9
B4_armA_a0.20_x16_r08,454.0
B4_armA_a0.20_x20_r08,454.7
B4_armA_a0.20_x24_r08,453.3
B4_armA_a1.00_x04_r08,290.1
B4_armA_a1.00_x08_r08,302.8
B4_armA_a1.00_x12_r08,316.4
B4_armA_a1.00_x16_r08,307.5
B4_armA_a1.00_x20_r08,308.8
B4_armA_a1.00_x24_r08,308.0
B4_armA_a0.20_x04_r09,428.2
B4_armA_a0.20_x08_r09,432.2
B4_armA_a0.20_x12_r09,437.9
B4_armA_a0.20_x16_r09,451.8
B4_armA_a0.20_x20_r09,452.1
B4_armA_a0.20_x24_r09,453.1
B4_armA_a1.00_x04_r09,325.0
B4_armA_a1.00_x08_r09,319.2
B4_armA_a1.00_x12_r09,314.5
B4_armA_a1.00_x16_r09,302.6
B4_armA_a1.00_x20_r09,301.5
B4_armA_a1.00_x24_r09,300.5
B4_armA_a0.20_x04_r10,434.3
B4_armA_a0.20_x08_r10,441.6
B4_armA_a0.20_x12_r10,447.7
B4_armA_a0.20_x16_r10,446.3
B4_armA_a0.20_x20_r10,445.2
B4_armA_a0.20_x24_r10,443.3
B4_armA_a1.00_x04_r10,321.3
B4_armA_a1.00_x08_r10,316.9
B4_armA_a1.00_x12_r10,312.0
B4_armA_a1.00_x16_r10,304.9
B4_armA_a1.00_x20_r10,306.3
B4_armA_a1.00_x24_r10,305.9
B4_armA_a0.20_x04_r11,443.9
B4_armA_a0.20_x08_r11,448.7
B4_armA_a0.20_x12_r11,454.2
B4_armA_a0.20_x16_r11,458.0
B4_armA_a0.20_x20_r11,459.1
B4_armA_a0.20_x24_r11,460.1
B4_armA_a1.00_x04_r11,317.7
B4_armA_a1.00_x08_r11,309.8
B4_armA_a1.00_x12_r11,304.6
B4_armA_a1.00_x16_r11,321.2
B4_armA_a1.00_x20_r11,323.9
B4_armA_a1.00_x24_r11,323.1
B4_armA_a0.20_x04_r12,433.2
B4_armA_a0.20_x08_r12,437.0
B4_armA_a0.20_x12_r12,443.2
B4_armA_a0.20_x16_r12,447.4
B4_armA_a0.20_x20_r12,449.1
B4_armA_a0.20_x24_r12,446.9
B4_armA_a1.00_x04_r12,315.5
B4_armA_a1.00_x08_r12,309.2
B4_armA_a1.00_x12_r12,305.2
B4_armA_a1.00_x16_r12,324.4
B4_armA_a1.00_x20_r12,324.6
B4_armA_a1.00_x24_r12,323.4
B4_armA_a0.20_x04_r13,439.5
B4_armA_a0.20_x08_r13,444.2
B4_armA_a0.20_x12_r13,452.3
B4_armA_a0.20_x16_r13,460.4
B4_armA_a0.20_x20_r13,460.2
B4_armA_a0.20_x24_r13,459.5
B4_armA_a1.00_x04_r13,330.4
B4_armA_a1.00_x08_r13,323.6
B4_armA_a1.00_x12_r13,319.1
B4_armA_a1.00_x16_r13,312.4
B4_armA_a1.00_x20_r13,315.5
B4_armA_a1.00_x24_r13,313.2
B4_armA_a0.20_x04_r14,445.9
B4_armA_a0.20_x08_r14,450.8
B4_armA_a0.20_x12_r14,458.4
B4_armA_a0.20_x16_r14,472.6
B4_armA_a0.20_x20_r14,472.1
B4_armA_a0.20_x24_r14,469.7
B4_armA_a1.00_x04_r14,324.1
B4_armA_a1.00_x08_r14,316.9
B4_armA_a1.00_x12_r14,312.7
B4_armA_a1.00_x16_r14,302.4
B4_armA_a1.00_x20_r14,302.3
B4_armA_a1.00_x24_r14,302.4
B4_armA_a0.20_x04_r15,445.1
B4_armA_a0.20_x08_r15,452.6
B4_armA_a0.20_x12_r15,457.4
B4_armA_a0.20_x16_r15,440.9
B4_armA_a0.20_x20_r15,439.4
B4_armA_a0.20_x24_r15,438.7
B4_armA_a1.00_x04_r15,311.7
B4_armA_a1.00_x08_r15,307.5
B4_armA_a1.00_x12_r15,301.6
B4_armA_a1.00_x16_r15,304.1
B4_armA_a1.00_x20_r15,298.1
B4_armA_a1.00_x24_r15,298.5
B5_armA_a0.30_x16_r01_5s,540.8
B5_armA_a0.30_x16_r00_5s,555.6
B5_armA_a0.30_x16_r02_5s,580.0
B5_armA_a0.30_x16_r03_5s,526.2
B5_armA_a0.30_x16_r04_5s,565.5
B5_armA_a0.30_x16_r05_5s,584.3
B5_armA_a0.30_x16_r06_5s,571.0
B5_armA_a0.30_x16_r07_5s,597.4
B5_armA_a0.30_x16_r08_5s,569.5
B5_armA_a0.30_x16_r09_5s,329.0
